Ticker,date,LTM_REVENUE,LTM_EPS,LTM_OPERATING_INCOME,LTM_OPERATING_MARGIN,EV,NTM_PE,NTM_REVENUE,NTM_EPS,NTM_OPERATING_MARGIN,NTM_EV_EBITDA,LTM_EBITDA,MARKET_CAP,DAILY_VOLUME,LTM_DIVIDEND_YIELD,LTM_GROSS_MARGIN,LTM_EBIT_MARGIN,LONG_TERM_EPS_CAGR,LATEST_ANNUAL_DPS,LTM_EBITDA_MARGIN,TOTAL_DEBT_TO_ASSET,YOY_QUARTER_REVENUE_GROWTH,YOY_QUARTER_EPS_GROWTH,REVENUE_TO_CASH,LTM_EV_TO_EBITDA,LTM_PE,SHORT_INTEREST,SHORT_INTEREST_PERCENT_EQUITY_FLOAT,IMPLIED_CDS_SPREAD,IMPLIED_VOLATILITY_DELTA,TOTAL_CALL_OPEN_INTEREST,TOTAL_PUT_OPEN_INTEREST,PB,TOTAL_DEBT_TO_EQUITY,LTM_TOTAL_DEBT_TO_EBITDA,LTM_ROE,TANGIBLE_BOOK_VALUE_PER_SHARE,LTM_CAPITAL_EXPENDITURES,NET_DEBT,NTM_REVENUE_GROWTH,LTM_EV_REVENUE,LTM_EV_EBIT,LTM_EBITDA_CAPEX_MARGIN
AMZN,5/29/20,296274,20.93,14109,4.7621,1001770,65.917,357794,37.052,,25.295,40307,1218200,3529330,,40.6384,4.7621,26.163,0,13.6046,35.3244,26.3853,-29.6961,2.7739,24.8535,30.9389,498.776,3444690,0.815,22,25.392,325630,318748,18.6718,119.731,1.9389,18.5817,101.269,-20366,9486.970771,0.207645625,3.381228187,71.00219718
AMZN,6/30/20,296274,20.93,14109,4.7621,1001770,72.196,359333,38.213,,28.43,40307,1376030,3769690,,40.6384,4.7621,26.483,0,13.6046,35.3244,26.3853,-29.6961,2.7739,24.8535,34.8548,498.776,3595110,0.851,5,28.58,318040,287093,21.091,119.731,1.9389,18.5817,101.269,-20366,7985.771168,0.212840141,3.381228187,71.00219718
AMZN,7/31/20,321782,26.01,16868,5.2421,1401450,61.919,394425,51.11,,26.951,43887,1585160,8083370,,40.2714,5.2421,32.26,0,13.6387,35.1011,40.2309,97.3684,2.3731,31.9331,36.5583,500.89,3618860,0.856,6,34.75,365260,354447,21.5048,122.98,2.066,20.7904,117.719,-24263,10828.73552,0.225752217,4.355277797,83.08335309
AMZN,8/31/20,321782,26.01,16868,5.2421,1401450,66.8,397175,51.661,,28.912,43887,1728550,4185880,,40.2714,5.2421,32.26,0,13.6387,35.1011,40.2309,97.3684,2.3731,31.9331,39.8257,500.89,2035050,0.478,5,36.448,410025,340007,23.4501,122.98,2.066,20.7904,117.719,-24263,8621.090459,0.234298376,4.355277797,83.08335309
AMZN,9/30/20,347946,34.15,19905,5.7207,1595750,61.879,397151,50.885,,26.453,48284,1577170,4896100,,40.2206,5.7207,32.26,0,13.8769,34.0525,37.3873,193.039,3.2123,33.0493,33.2378,500.89,2748590,0.645,6,39.044,483868,352888,18.9437,116.085,1.9901,24.9521,136.175,-30629,10220.40368,0.141415622,4.586200157,80.16829942
AMZN,10/30/20,347946,34.15,19905,5.7207,1595750,56.633,428290,53.611,,23.861,48284,1523390,8396080,,40.2206,5.7207,38.795,0,13.8769,34.0525,37.3873,193.039,3.2123,33.0493,32.1241,501.751,3138430,0.736,7,49.824,530080,408065,18.2664,116.085,1.9901,24.9521,136.175,-30629,10479.28687,0.230909394,4.586200157,80.16829942
AMZN,11/30/20,347946,34.15,19905,5.7207,1595750,61.17,429539,51.791,,24.964,48284,1589570,4063920,,40.2206,5.7207,38.845,0,13.8769,34.0525,37.3873,193.039,3.2123,33.0493,33.4946,501.751,3020600,0.706,10,33.09,484801,414093,19.0599,116.085,1.9901,24.9521,136.175,-30629,9540.568928,0.234499031,4.586200157,80.16829942
AMZN,12/8/20,347946,34.15,19905,5.7207,1595750,61.348,429539,51.791,,25.037,48284,1594210,3286300,,40.2206,5.7207,38.845,0,13.8769,34.0525,37.3873,193.039,3.2123,33.0493,33.5908,501.751,3020600,0.706,9,30.097,541741,430358,19.1156,116.085,1.9901,24.9521,136.175,-30629,8983.257964,0.234499031,4.586200157,80.16829942
APTV,1/30/15,15499,5.0256,1758,11.3427,23276.6,10.427,17390.3,5.521,,8.209,2287,20349.5,1803290,1.7371,19.5367,11.3427,14.885,0.25,14.7558,22.6285,-9.6604,19.5876,4.3981,10.1778,9.803,296.079,2542680,0.8704,58,27.2024,5972,4073,6.6883,80.5178,1.0608,49.8432,3.8612,-756,6764.48234,0.122027228,1.50181302,13.2403868
APTV,2/27/15,15499,5.0256,1758,11.3427,23276.6,12.024,16957.2,5.492,,9.177,2287,22885.6,935210,1.5143,19.5367,11.3427,14.88,0.25,14.7558,22.6285,-9.6604,19.5876,4.3981,10.1778,10.9119,290.279,2693460,0.9416,56,19.1963,5930,3734,7.6722,80.5178,1.0608,49.8432,3.8612,-756,7213.640211,0.094083489,1.50181302,13.2403868
APTV,3/31/15,15399,5.0455,1764,11.4553,25754.4,12.298,16506.9,5.431,,9.58,2287,23204.3,2110610,1.4973,19.7156,11.4553,14.88,0.25,14.8516,25.9652,-2.5661,-2.9412,6.8047,11.2612,11.3123,291,2234960,0.7756,59,21.0799,7240,6135,8.9734,102.028,1.188,48.4754,2.9807,-697,5727.102864,0.07194623,1.672472238,14.6
APTV,4/30/15,15399,5.0455,1764,11.4553,25754.4,12.445,15772.8,5.586,,9.916,2287,23965.2,3270350,1.4384,19.7156,11.4553,13.735,0.25,14.8516,25.9652,-2.5661,-2.9412,6.8047,11.2612,11.6451,288.738,2493390,0.8713,55,21.0724,8793,5745,9.3403,102.028,1.188,48.4754,2.9807,-697,6442.561538,0.024274304,1.672472238,14.6
APTV,5/29/15,15399,5.0455,1764,11.4553,25754.4,12.913,15875.5,5.642,,10.379,2287,25114.4,1645760,1.3726,19.7156,11.4553,13.735,0.25,14.8516,25.9652,-2.5661,-2.9412,6.8047,11.2612,12.1475,288.738,2290270,0.8003,52,18.4761,4198,3210,9.7881,102.028,1.188,48.4754,2.9807,-697,5662.748466,0.030943568,1.672472238,14.6
APTV,6/30/15,15195,4.977,1783,11.7341,26423.8,12.637,15884.1,5.64,,10.018,2306,24568.7,3097880,1.4031,19.8618,11.7341,13.735,0.25,15.176,25.3122,-5.0222,2.521,3.2946,11.4587,11.5632,288.738,3829940,1.3379,55,22.9682,4199,3605,8.1834,90.566,1.1865,53.5352,4.2322,-699,7987.665865,0.045350444,1.738979928,14.81985418
APTV,7/31/15,15195,4.977,1783,11.7341,26423.8,11.025,16386.3,5.932,,8.794,2306,22201.9,3300780,1.5291,19.8618,11.7341,13.73,0.25,15.176,25.3122,-5.0222,2.521,3.2946,11.4587,10.5368,284.349,4936050,1.7512,71,22.9645,13246,22485,7.5092,90.566,1.1865,53.5352,4.2322,-699,11772.71123,0.07840079,1.738979928,14.81985418
APTV,8/31/15,15195,4.977,1783,11.7341,26423.8,10.685,16383.8,5.92,,8.537,2306,21474,2033490,1.5809,19.8618,11.7341,13.73,0.25,15.176,25.3122,-5.0222,2.521,3.2946,11.4587,10.2212,284.349,5349320,1.8978,83,32.1384,7715,9556,7.263,90.566,1.1865,53.5352,4.2322,-699,8642.984501,0.078236262,1.738979928,14.81985418
APTV,9/30/15,15064,5.0796,1852,12.2942,24483.9,10.808,16329.8,5.893,,9.017,2380,21621.9,2620180,1.5701,20.3532,12.2942,13.73,0.25,15.7993,28.9288,-3.4822,24,8.3664,10.2874,10.4067,284.349,5495760,1.9497,90,32.7392,8159,6570,7.7169,112.545,1.3118,61.4971,3.6064,-717,8014.66156,0.084028147,1.625325279,13.22024838
APTV,10/30/15,15064,5.0796,1852,12.2942,24483.9,11.67,16395.1,5.971,,9.469,2380,23300.5,3669380,1.4352,20.3532,12.2942,10.61,0.25,15.7993,28.9288,-3.4822,24,8.3664,10.2874,11.112,280.088,4610910,1.6609,85,25.7211,9459,7425,8.4425,112.545,1.3118,61.4971,3.6064,-717,8016.173488,0.088362985,1.625325279,13.22024838
APTV,11/30/15,15064,5.0796,1852,12.2942,24483.9,12.425,16355,5.924,,10.021,2380,24614.1,2961340,1.3586,20.3532,12.2942,10.61,0.25,15.7993,28.9288,-3.4822,24,8.3664,10.2874,11.6639,280.088,5502400,1.982,81,23.3917,7219,2803,8.9185,112.545,1.3118,61.4971,3.6064,-717,7658.292632,0.085701009,1.625325279,13.22024838
APTV,12/31/15,15165,5.1564,1723,11.3617,27806.8,12.008,16422.7,5.98,,9.576,2263,24012,921614,1.3926,19.8483,11.3617,10.61,0.25,14.9225,33.4753,2.6734,-38.7931,7.2505,12.2876,12.3588,280.088,4910260,1.7686,83,24.3881,9098,3360,8.8787,146.652,1.7711,60.9244,-2.4155,-704,6587.798121,0.082934388,1.833616881,16.13859547
APTV,1/29/16,15165,5.1564,1723,11.3617,27806.8,8.863,16906.8,6.137,,7.666,2263,18188.9,3312980,1.8385,19.8483,11.3617,10.67,0.25,14.9225,33.4753,2.6734,-38.7931,7.2505,12.2876,9.7856,280.088,5979590,2.1537,109,37.5703,8534,12479,6.7256,146.652,1.7711,60.9244,-2.4155,-704,10586.85842,0.114856578,1.833616881,16.13859547
APTV,2/29/16,15165,5.1564,1723,11.3617,27806.8,9.228,16803.9,6.052,,7.893,2263,18505.9,2709060,1.8621,19.8483,11.3617,9.877,0.25,14.9225,33.4753,2.6734,-38.7931,7.2505,12.2876,9.9257,277.534,6219020,2.2603,123,34.4238,2881,12259,6.9058,146.652,1.7711,60.9244,-2.4155,-704,12401.42829,0.108071217,1.833616881,16.13859547
APTV,3/31/16,15419,5.2957,1721,11.1616,24797.1,10.408,16804.7,6.037,,8.738,2295,20705.5,2012140,1.6551,19.8327,11.1616,9.877,0.29,14.8842,36.0616,6.6895,17.1717,8.7495,10.8049,10.8821,276,5510620,2.0156,112,25.6774,2819,5490,7.5912,164.637,1.8967,75.3846,-2.5508,-731,8429.595411,0.089869641,1.608217135,14.40854155
APTV,4/29/16,15419,5.2957,1721,11.1616,24797.1,9.763,16406.6,6.317,,8.247,2295,20321.9,2170140,1.6864,19.8327,11.1616,10.243,0.29,14.8842,36.0616,6.6895,17.1717,8.7495,10.8049,10.715,276,4829760,1.7667,114,31.9943,4910,7700,7.4505,164.637,1.8967,75.3846,-2.5508,-731,7897.745169,0.064050846,1.608217135,14.40854155
APTV,5/31/16,15419,5.2957,1721,11.1616,24797.1,9.012,16590.8,6.316,,7.666,2295,18551.5,2581040,1.8973,19.8327,11.1616,10.083,0.29,14.8842,36.0616,6.6895,17.1717,8.7495,10.8049,9.9436,272.977,4904040,1.8139,125,26.5459,4701,10044,6.8768,164.637,1.8967,75.3846,-2.5508,-731,7413.113315,0.075997146,1.608217135,14.40854155
APTV,6/30/16,15767,5.5822,1634,10.3634,21093.1,8.347,16535.5,6.282,,7.09,2263,17088.4,3170390,2.0598,19.8896,10.3634,9.88,0.29,14.3528,34.0052,9.0202,-22.1311,9.6247,9.3208,9.3267,272.977,4537790,1.6781,149,28.7756,7508,13334,6.0066,146.787,1.7967,52.5149,-1.9614,-756,8367.680916,0.048741041,1.337800469,12.90887393
APTV,7/29/16,15767,5.5822,1634,10.3634,21093.1,8.787,16112.1,6.465,,7.398,2263,18513.3,2612400,1.9012,19.8896,10.3634,9.78,0.29,14.3528,34.0052,9.0202,-22.1311,9.6247,9.3208,9.9564,272.977,5541360,2.0492,137,32.3843,14896,15934,6.5075,146.787,1.7967,52.5149,-1.9614,-756,9237.437586,0.021887487,1.337800469,12.90887393
APTV,8/31/16,15767,5.5822,1634,10.3634,21093.1,9.279,15934.1,6.378,,7.814,2263,19273.6,2887540,1.8924,19.8896,10.3634,9.667,0.29,14.3528,34.0052,9.0202,-22.1311,9.6247,9.3208,10.2923,272.765,6271570,2.3211,119,25.165,6384,14544,6.78,146.787,1.7967,52.5149,-1.9614,-756,8780.103752,0.010598085,1.337800469,12.90887393
APTV,9/30/16,16227,5.8092,1636,10.082,23395.5,9.378,15914.9,6.37,,7.894,2308,19453.6,2476640,1.8749,19.751,10.082,9.667,0.29,14.2232,33.6083,12.6687,-12.9032,10.357,10.1367,10.1827,272.765,7721430,2.8576,111,24.3227,11925,10310,6.35,139.473,1.7652,47.9869,-1.3013,-779,9153.61575,-0.019233376,1.441763727,14.30042787
APTV,10/31/16,16227,5.8092,1636,10.082,23395.5,8.483,15646.5,6.425,,7.264,2308,17748.8,2113810,2.055,19.751,10.082,9.433,0.29,14.2232,33.6083,12.6687,-12.9032,10.357,10.1367,9.444,272.765,5378930,1.9907,123,35.5355,11868,12866,5.7935,139.473,1.7652,47.9869,-1.3013,-779,7276.852235,-0.03577371,1.441763727,14.30042787
APTV,11/30/16,16227,5.8092,1636,10.082,23395.5,8.53,16777.6,6.284,,7.276,2308,17333.7,3773560,2.164,19.751,10.082,13.628,0.29,14.2232,33.6083,12.6687,-12.9032,10.357,10.1367,9.2642,270.84,5441570,2.0283,136,31.5982,9957,10709,5.6983,139.473,1.7652,47.9869,-1.3013,-779,10399.91717,0.033931102,1.441763727,14.30042787
APTV,12/30/16,16227,5.8092,1636,10.082,23395.5,8.964,16729.6,6.293,,7.378,2308,18241.1,1322000,2.0563,19.751,10.082,13.628,0.29,14.2232,33.6083,12.6687,-12.9032,10.357,10.1367,9.6585,270.84,4848660,1.8071,139,30.4718,13138,19212,6.3387,139.473,1.7652,47.9869,-1.3013,-779,8171.642667,0.03097307,1.441763727,14.30042787
APTV,1/31/17,15541,5.7925,1826,11.7496,21758.4,9.251,16793.7,6.343,,7.588,2308,18975,2787710,1.9768,21.5881,11.7496,13.628,0.29,14.2232,32.2405,-17.685,-10.4025,4.3324,10.1367,9.6585,270.84,5937970,2.213,131,33.1109,16926,23154,6.5937,143.431,1.7652,54.0529,-0.9229,-657,7262.033427,0.080606139,1.400064346,11.91588171
APTV,2/28/17,15541,5.7925,1826,11.7496,21758.4,9.778,16811.6,6.521,,8.137,2308,20521.7,1939020,1.8192,21.5881,11.7496,12.205,0.29,14.2232,32.2405,-17.685,-10.4025,4.3324,10.1367,9.6585,269.562,6234280,2.3343,116,25.5011,8933,16192,7.165,143.431,1.7652,54.0529,-0.9229,-657,7709.01685,0.081757931,1.400064346,11.91588171
APTV,3/31/17,14633,5.4875,1675,11.4467,25382.6,10.34,16817.8,6.52,,8.606,2308,21674.9,1737510,1.7206,21.6292,11.4467,12.205,0.29,14.2232,31.9997,-22.4142,-32.1104,5.7459,10.1367,9.6585,269.287,5525500,2.0735,118,21.0016,13576,13458,7.0023,135.605,1.7652,48.1833,-0.8288,-581,6929.942651,0.149306362,1.734613545,15.15379104
APTV,4/28/17,14633,5.4875,1675,11.4467,25382.6,10.024,17085.4,6.718,,8.388,2308,21650.7,1613690,1.7226,21.6292,11.4467,11.755,0.29,14.2232,31.9997,-22.4142,-32.1104,5.7459,10.1367,9.6585,269.287,5117140,1.9146,121,28.6423,17050,14343,6.9944,135.605,1.7652,48.1833,-0.8288,-581,6832.320659,0.167593795,1.734613545,15.15379104
APTV,5/31/17,14633,5.4875,1675,11.4467,25382.6,10.893,17079.4,6.764,,9.058,2308,23566.3,2235770,1.5743,21.6292,11.4467,10.84,0.29,14.2232,31.9997,-22.4142,-32.1104,5.7459,10.1367,9.6585,267.891,3208190,1.2066,116,22.378,14074,13643,7.653,135.605,1.7652,48.1833,-0.8288,-581,8797.753564,0.167183763,1.734613545,15.15379104
APTV,6/30/17,13580,5.0177,1645,12.1134,27058.9,10.854,17081.7,6.764,,8.979,2308,23480.6,1602710,1.5801,21.7968,12.1134,10.84,0.29,14.2232,31.1887,-25.0357,13.7618,3.9811,10.1367,9.6585,267.891,3157790,1.1876,95,20.917,19391,15395,6.7669,123.957,1.7652,48.4458,0.1312,-556,6286.994337,0.257857143,1.992555228,16.44917933
APTV,7/31/17,13580,5.0177,1645,12.1134,27058.9,10.81,17393.7,7.006,,8.984,2308,24222.7,2012020,1.5317,21.7968,12.1134,10.84,0.29,14.2232,31.1887,-25.0357,13.7618,3.9811,10.1367,9.6585,267.891,3403810,1.2801,87,31.9294,23034,17598,6.9807,123.957,1.7652,48.4458,0.1312,-556,6026.60485,0.280832106,1.992555228,16.44917933
APTV,8/31/17,13580,5.0177,1645,12.1134,27058.9,11.492,17524.2,7.026,,9.352,2308,25723.8,1721600,1.4367,21.7968,12.1134,10.84,0.29,14.2232,31.1887,-25.0357,13.7618,3.9811,10.1367,9.6585,266.844,3657940,1.3811,81,19.0012,22742,20147,7.4424,123.957,1.7652,48.4458,0.1312,-556,5766.015974,0.290441826,1.992555228,16.44917933
APTV,9/29/17,13580,5.0177,1645,12.1134,27058.9,11.818,17528.1,6.974,,9.93,2308,26257.5,2339200,1.4075,21.7968,12.1134,10.84,0.29,14.2232,31.1887,-25.0357,13.7618,3.9811,10.1367,9.6585,266.844,3662520,1.3828,79,20.3352,27462,29582,6.8405,123.957,1.7652,48.4458,0.1312,-556,5879.638041,0.290729013,1.992555228,16.44917933
APTV,10/31/17,12637,4.6308,1555,12.3051,30911.6,11.716,17834.8,7.105,,9.858,2308,26419.1,1322280,1.3936,21.9356,12.3051,10.84,0.29,14.2232,34.5828,-23.0506,2.7778,5.6517,10.1367,9.6585,265.839,2743690,1.0375,77,27.9881,23499,29119,6.9086,135.556,1.7652,47.9583,1.2037,-523,6517.126281,0.411315977,2.446118541,19.87884244
APTV,11/30/17,12637,4.6308,1555,12.3051,30911.6,12.372,18142,7.086,,10.33,2308,27825.5,2212280,1.3231,21.9356,12.3051,10.907,0.29,14.2232,34.5828,-23.0506,2.7778,5.6517,10.1367,9.6585,265.84,3085020,1.1666,76,22.148,13291,19386,7.2763,135.556,1.7652,47.9583,1.2037,-523,6232.902247,0.435625544,2.446118541,19.87884244
APTV,12/29/17,12637,4.6308,1555,12.3051,30911.6,15.916,13969.1,5.33,,10.302,2308,22551.2,884818,1.3674,21.9356,12.3051,5.25,0.29,14.2232,34.5828,-23.0506,2.7778,5.6517,10.1367,12.9063,265.84,2984400,1.1299,78,22.6544,14462,19604,6.8358,135.556,1.7652,47.9583,1.2037,-523,7140.718979,0.105412677,2.446118541,19.87884244
APTV,1/31/18,12884,4.3567,1416,10.9904,25322.2,18.517,14116.2,5.124,,11.507,1962,25222.9,3162950,1.2226,20.2887,10.9904,5.25,0.29,15.2282,34.0948,7.7357,18.8562,2.1554,12.9063,14.268,265.84,2777590,1.0516,72,31.7381,9847,14632,7.6456,117.97,2.1147,47.5439,0.5116,-698,6839.22585,0.095638001,1.965398944,17.8829096
APTV,2/28/18,12884,4.3567,1416,10.9904,25322.2,17.655,13789.3,5.173,,11.504,1962,24279.1,1245360,1.1935,20.2887,10.9904,8.54,0.29,15.2282,34.0948,7.7357,18.8562,2.1554,12.9063,13.787,265.84,3888450,1.4735,72,28.6931,6283,10522,7.3595,117.97,2.1147,47.5439,0.5116,-698,7223.507373,0.070265446,1.965398944,17.8829096
APTV,3/29/18,12884,4.3567,1416,10.9904,25322.2,16.464,13786.1,5.161,,10.911,1962,22517.1,1604860,1.2828,20.2887,10.9904,8.54,0.29,15.2282,34.0948,7.7357,18.8562,2.1554,12.9063,12.3678,265,5024710,1.9104,80,28.0199,6983,12773,6.4888,117.97,2.1147,47.5439,0.5116,-698,5296.286918,0.070017075,1.965398944,17.8829096
APTV,4/30/18,13371,4.5948,1497,11.1959,25605.7,15.922,14048.3,5.312,,10.593,2072,22413.7,1358410,1.2887,20.178,11.1959,8.54,0.22,15.4962,33.6226,15.4948,47.298,2.6989,12.358,12.3179,265,3637200,1.383,84,33.0485,7224,11910,6.459,114.197,2.0381,43.8968,1.0689,-777,5301.259623,0.050654401,1.915017575,17.10467602
APTV,5/31/18,13371,4.5948,1497,11.1959,25605.7,17.66,14509.9,5.521,,11.703,2072,25815,2227800,1.0462,20.178,11.1959,7.027,0.22,15.4962,33.6226,15.4948,47.298,2.6989,12.358,13.9595,264.769,4679550,1.7809,79,20.5395,8363,8808,7.4457,114.197,2.0381,43.8968,1.0689,-777,5413.001522,0.085176875,1.915017575,17.10467602
APTV,6/29/18,13371,4.5948,1497,11.1959,25605.7,16.621,14473,5.513,,11.179,2072,24260.8,1439950,1.1132,20.178,11.1959,10.593,0.22,15.4962,33.6226,15.4948,47.298,2.6989,12.358,12.8143,264.769,4175340,1.589,80,26.8001,13702,12100,6.8884,114.197,2.0381,43.8968,1.0689,-777,4930.660563,0.082417171,1.915017575,17.10467602
APTV,7/31/18,13902,4.9002,1554,11.1782,27621.8,17.321,14930,5.662,,11.487,2155,25962.9,3635840,1.0401,19.918,11.1782,10.527,0.22,15.5014,33.2007,16.8411,1.7824,3.7979,12.8175,13.6041,264.738,5411720,2.0597,81,23.3109,11381,15886,7.3725,108.808,1.8974,38.9218,0.4569,-836,5736.360855,0.073946195,1.986893972,17.77464607
APTV,8/31/18,13902,4.9002,1554,11.1782,27621.8,15.571,14995.9,5.652,,10.352,2155,23299.6,1447340,1.0794,19.918,11.1782,10.527,0.22,15.5014,33.2007,16.8411,1.7824,3.7979,12.8175,12.3683,264.738,5384430,2.0493,90,22.4144,9671,24324,6.6162,108.808,1.8974,38.9218,0.4569,-836,6146.253529,0.07868652,1.986893972,17.77464607
APTV,9/28/18,13902,4.9002,1554,11.1782,27621.8,14.881,14953.7,5.638,,10.04,2155,22211.5,1530320,1.1323,19.918,11.1782,10.46,0.22,15.5014,33.2007,16.8411,1.7824,3.7979,12.8175,12.0776,264.738,7102300,2.7032,86,25.471,12463,17925,6.1413,108.808,1.8974,38.9218,0.4569,-836,7594.43903,0.075650985,1.986893972,17.77464607
APTV,10/31/18,14239,5.0241,1504,10.5625,25695.8,13.751,15010.6,5.585,,9.26,2132,20234.7,4506880,1.237,19.4536,10.5625,10.46,0.22,14.973,33.3252,10.7052,-24.3243,4.5201,12.0524,11.1504,263.472,7490460,2.8649,99,39.8547,36308,22702,5.6216,107.85,1.9268,31.5959,0.8709,-879,11636.45093,0.054189199,1.804607065,17.0849734
APTV,11/30/18,14239,5.0241,1504,10.5625,25695.8,13.357,14947.7,5.383,,8.925,2132,18943.7,2424140,1.2239,19.4536,10.5625,10.393,0.22,14.973,33.3252,10.7052,-24.3243,4.5201,12.0524,10.5449,263.472,6407680,2.4508,100,34.623,27829,17812,5.2629,107.85,1.9268,31.5959,0.8709,-879,9771.000334,0.049771754,1.804607065,17.0849734
APTV,12/31/18,14435,5.2127,1473,10.2044,19995.6,11.472,14935.4,5.367,,7.848,2149,16222,1519870,1.4293,18.9054,10.2044,10.393,0.22,14.8874,34.8077,5.6977,24.3232,6.4127,9.3046,9.4044,263.472,5942690,2.273,115,46.0286,21266,18199,4.6278,118.365,2.0214,31.5774,-1.7116,-846,8049.252545,0.034665743,1.385216488,13.57474542
APTV,1/31/19,14435,5.2127,1473,10.2044,19995.6,14.727,14928.2,5.373,,10.267,2149,20848.6,4072360,1.1121,18.9054,10.2044,10.393,0.22,14.8874,34.8077,5.6977,24.3232,6.4127,9.3046,11.5573,263.472,5380720,2.0579,108,27.2143,7487,11836,5.9477,118.365,2.0214,31.5774,-1.7116,-846,8389.053359,0.034166955,1.385216488,13.57474542
APTV,2/28/19,14435,5.2127,1473,10.2044,19995.6,15.457,14948.5,5.377,,10.46,2149,21611.5,1942240,1.0588,18.9054,10.2044,10.66,0.22,14.8874,34.8077,5.6977,24.3232,6.4127,9.3046,11.9123,260.035,8637010,3.345,97,24.3722,13014,14422,6.2468,118.365,2.0214,31.5774,-1.7116,-846,7209.963787,0.035573259,1.385216488,13.57474542
APTV,3/29/19,14435,5.2127,1473,10.2044,19995.6,14.814,14930.6,5.366,,10.292,2149,20500.4,1547380,1.1071,18.9054,10.2044,8.993,0.22,14.8874,34.8077,5.6977,24.3232,6.4127,9.3046,11.5034,257.899,8094410,3.1634,90,24.9587,8255,9958,5.9964,118.365,2.0214,31.5774,-1.7116,-846,5735.496325,0.034333218,1.385216488,13.57474542
APTV,4/30/19,14380,4.9748,1396,9.7079,25371.7,15.309,15161.8,5.598,,10.593,2119,22102,1365850,1.0268,18.491,9.7079,8.993,0.22,14.7357,38.2518,-1.5152,-19.8276,11.1371,11.5012,12.2294,257.899,7835320,3.0621,83,40.7846,7724,11560,6.4649,137.001,2.2575,29.0487,-1.625,-838,4943.380677,0.054367177,1.764374131,18.1745702
APTV,5/31/19,14380,4.9748,1396,9.7079,25371.7,12.21,14955.3,5.245,,8.765,2119,16511.8,3821820,1.3741,18.491,9.7079,8.893,0.22,14.7357,38.2518,-1.5152,-19.8276,11.1371,11.5012,9.6953,257.835,8563820,3.3476,115,36.6821,5554,6438,4.8309,137.001,2.2575,29.0487,-1.625,-838,6766.594786,0.040006954,1.764374131,18.1745702
APTV,6/28/19,14380,4.9748,1396,9.7079,25371.7,15.488,14953,5.219,,10.522,2119,20840.8,5891420,1.0887,18.491,9.7079,8.893,0.22,14.7357,38.2518,-1.5152,-19.8276,11.1371,11.5012,11.9389,257.835,8969120,3.5061,107,27.7752,7176,6696,5.9719,137.001,2.2575,29.0487,-1.625,-838,7083.329649,0.03984701,1.764374131,18.1745702
APTV,7/31/19,14323,4.9006,1310,9.1461,25819.1,16.145,15105,5.429,,10.895,2092,22599.3,3559430,1.004,18.1666,9.1461,8.927,0.22,14.6059,37.809,-1.5472,-2.7273,9.937,12.0201,12.7576,257.835,8553060,3.3434,100,29.0791,12431,10868,6.4758,132.797,2.3073,27.9182,-1.1654,-848,5612.732174,0.054597501,1.80263213,19.70923664
APTV,8/30/19,14323,4.9006,1310,9.1461,25819.1,15.325,15100.6,5.427,,10.358,2092,21307.6,1115790,1.0581,18.1666,9.1461,5.995,0.22,14.6059,37.809,-1.5472,-2.7273,9.937,12.0201,12.1562,256.193,6882870,2.708,102,30.5178,9170,7191,6.1448,132.797,2.3073,27.9182,-1.1654,-848,4896.293419,0.054290302,1.80263213,19.70923664
APTV,9/30/19,14323,4.9006,1310,9.1461,25819.1,16.123,15074.6,5.422,,10.778,2092,22396.4,912371,1.0066,18.1666,9.1461,5.995,0.22,14.6059,37.809,-1.5472,-2.7273,9.937,12.0201,12.6631,256.193,4918950,1.9352,93,30.8329,10662,8706,6.4588,132.797,2.3073,27.9182,-1.1654,-848,3783.629269,0.05247504,1.80263213,19.70923664
APTV,10/31/19,14397,4.9254,1307,9.0783,27028.3,17.497,14877.5,5.118,,11.111,2132,22861,1731600,0.9827,18.2538,9.0783,5.97,0.22,14.8086,37.1281,2.1234,14.2857,10.437,12.5131,12.75,255.288,4441590,1.7537,77,27.9986,11644,9855,6.4218,127.056,2.2241,28.0775,1.1774,-804,4247.670735,0.033375009,1.877356394,20.67964805
APTV,11/29/19,14397,4.9254,1307,9.0783,27028.3,18.753,14836.8,5.006,,11.658,2132,23966.4,664395,0.9374,18.2538,9.0783,5.97,0.22,14.8086,37.1281,2.1234,14.2857,10.437,12.5131,13.2618,255.288,3997990,1.5785,71,24.9564,6886,7306,6.7324,127.056,2.2241,28.0775,1.1774,-804,5477.861344,0.030548031,1.877356394,20.67964805
APTV,12/31/19,14397,4.9254,1307,9.0783,27028.3,18.964,14821.8,5.008,,11.27,2132,24244.7,673256,0.9266,18.2538,9.0783,5.97,0.22,14.8086,37.1281,2.1234,14.2857,10.437,12.5131,13.3906,255.288,3877550,1.5295,77,24.1934,6736,10272,6.8105,127.056,2.2241,28.0775,1.1774,-804,4668.157662,0.029506147,1.877356394,20.67964805
APTV,1/31/20,14357,4.8033,1276,8.8877,28811.7,16.807,14804.9,5.045,,10.448,2107,21645.9,1617790,1.0379,18.43,8.8877,8.86,0.22,14.6758,35.5673,-1.1001,-4.2553,8.7282,13.6743,12.4409,255.288,3012140,1.1881,80,27.3766,6815,15508,5.6679,119.347,2.272,27.2053,0.8853,-781,5623.411598,0.031197325,2.006805043,22.57970219
